brutal_segment_id,recording,segment_in_recording,segment_filename,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,samples_per_segment
1741,134_2b1_Ar_mc_LittC2SE.wav,1,134_2b1_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1742,134_2b1_Ar_mc_LittC2SE.wav,2,134_2b1_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1743,134_2b1_Ar_mc_LittC2SE.wav,3,134_2b1_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1744,134_2b1_Ar_mc_LittC2SE.wav,4,134_2b1_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1745,134_2b1_Ar_mc_LittC2SE.wav,5,134_2b1_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1746,134_2b1_Ar_mc_LittC2SE.wav,6,134_2b1_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1747,134_2b1_Ar_mc_LittC2SE.wav,7,134_2b1_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1748,134_2b1_Ar_mc_LittC2SE.wav,8,134_2b1_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1749,134_2b2_Al_mc_LittC2SE.wav,1,134_2b2_Al_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1750,134_2b2_Al_mc_LittC2SE.wav,2,134_2b2_Al_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1751,134_2b2_Al_mc_LittC2SE.wav,3,134_2b2_Al_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1752,134_2b2_Al_mc_LittC2SE.wav,4,134_2b2_Al_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1753,134_2b2_Al_mc_LittC2SE.wav,5,134_2b2_Al_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1754,134_2b2_Al_mc_LittC2SE.wav,6,134_2b2_Al_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1755,134_2b2_Al_mc_LittC2SE.wav,7,134_2b2_Al_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1756,134_2b2_Al_mc_LittC2SE.wav,8,134_2b2_Al_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1757,134_2b2_Ar_mc_LittC2SE.wav,1,134_2b2_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1758,134_2b2_Ar_mc_LittC2SE.wav,2,134_2b2_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1759,134_2b2_Ar_mc_LittC2SE.wav,3,134_2b2_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1760,134_2b2_Ar_mc_LittC2SE.wav,4,134_2b2_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1761,134_2b2_Ar_mc_LittC2SE.wav,5,134_2b2_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1762,134_2b2_Ar_mc_LittC2SE.wav,6,134_2b2_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1763,134_2b2_Ar_mc_LittC2SE.wav,7,134_2b2_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1764,134_2b2_Ar_mc_LittC2SE.wav,8,134_2b2_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1765,134_2b3_Ar_mc_LittC2SE.wav,1,134_2b3_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1766,134_2b3_Ar_mc_LittC2SE.wav,2,134_2b3_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1767,134_2b3_Ar_mc_LittC2SE.wav,3,134_2b3_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1768,134_2b3_Ar_mc_LittC2SE.wav,4,134_2b3_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1769,134_2b3_Ar_mc_LittC2SE.wav,5,134_2b3_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1770,134_2b3_Ar_mc_LittC2SE.wav,6,134_2b3_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1771,134_2b3_Ar_mc_LittC2SE.wav,7,134_2b3_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1772,134_2b3_Ar_mc_LittC2SE.wav,8,134_2b3_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1773,135_2b1_Al_mc_LittC2SE.wav,1,135_2b1_Al_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1774,135_2b1_Al_mc_LittC2SE.wav,2,135_2b1_Al_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1775,135_2b1_Al_mc_LittC2SE.wav,3,135_2b1_Al_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1776,135_2b1_Al_mc_LittC2SE.wav,4,135_2b1_Al_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1777,135_2b1_Al_mc_LittC2SE.wav,5,135_2b1_Al_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1778,135_2b1_Al_mc_LittC2SE.wav,6,135_2b1_Al_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1779,135_2b1_Al_mc_LittC2SE.wav,7,135_2b1_Al_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1780,135_2b1_Al_mc_LittC2SE.wav,8,135_2b1_Al_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1781,135_2b1_Ar_mc_LittC2SE.wav,1,135_2b1_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1782,135_2b1_Ar_mc_LittC2SE.wav,2,135_2b1_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1783,135_2b1_Ar_mc_LittC2SE.wav,3,135_2b1_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1784,135_2b1_Ar_mc_LittC2SE.wav,4,135_2b1_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1785,135_2b1_Ar_mc_LittC2SE.wav,5,135_2b1_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1786,135_2b1_Ar_mc_LittC2SE.wav,6,135_2b1_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1787,135_2b1_Ar_mc_LittC2SE.wav,7,135_2b1_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1788,135_2b1_Ar_mc_LittC2SE.wav,8,135_2b1_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1789,135_2b1_Pl_mc_LittC2SE.wav,1,135_2b1_Pl_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1790,135_2b1_Pl_mc_LittC2SE.wav,2,135_2b1_Pl_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1791,135_2b1_Pl_mc_LittC2SE.wav,3,135_2b1_Pl_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1792,135_2b1_Pl_mc_LittC2SE.wav,4,135_2b1_Pl_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1793,135_2b1_Pl_mc_LittC2SE.wav,5,135_2b1_Pl_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1794,135_2b1_Pl_mc_LittC2SE.wav,6,135_2b1_Pl_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1795,135_2b1_Pl_mc_LittC2SE.wav,7,135_2b1_Pl_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1796,135_2b1_Pl_mc_LittC2SE.wav,8,135_2b1_Pl_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1797,135_2b1_Tc_mc_LittC2SE.wav,1,135_2b1_Tc_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1798,135_2b1_Tc_mc_LittC2SE.wav,2,135_2b1_Tc_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1799,135_2b1_Tc_mc_LittC2SE.wav,3,135_2b1_Tc_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1800,135_2b1_Tc_mc_LittC2SE.wav,4,135_2b1_Tc_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1801,135_2b1_Tc_mc_LittC2SE.wav,5,135_2b1_Tc_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1802,135_2b1_Tc_mc_LittC2SE.wav,6,135_2b1_Tc_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1803,135_2b1_Tc_mc_LittC2SE.wav,7,135_2b1_Tc_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1804,135_2b1_Tc_mc_LittC2SE.wav,8,135_2b1_Tc_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1805,135_2b2_Al_mc_LittC2SE.wav,1,135_2b2_Al_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1806,135_2b2_Al_mc_LittC2SE.wav,2,135_2b2_Al_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1807,135_2b2_Al_mc_LittC2SE.wav,3,135_2b2_Al_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1808,135_2b2_Al_mc_LittC2SE.wav,4,135_2b2_Al_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1809,135_2b2_Al_mc_LittC2SE.wav,5,135_2b2_Al_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1810,135_2b2_Al_mc_LittC2SE.wav,6,135_2b2_Al_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1811,135_2b2_Al_mc_LittC2SE.wav,7,135_2b2_Al_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1812,135_2b2_Al_mc_LittC2SE.wav,8,135_2b2_Al_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1813,135_2b2_Ar_mc_LittC2SE.wav,1,135_2b2_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1814,135_2b2_Ar_mc_LittC2SE.wav,2,135_2b2_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1815,135_2b2_Ar_mc_LittC2SE.wav,3,135_2b2_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1816,135_2b2_Ar_mc_LittC2SE.wav,4,135_2b2_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1817,135_2b2_Ar_mc_LittC2SE.wav,5,135_2b2_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1818,135_2b2_Ar_mc_LittC2SE.wav,6,135_2b2_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1819,135_2b2_Ar_mc_LittC2SE.wav,7,135_2b2_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1820,135_2b2_Ar_mc_LittC2SE.wav,8,135_2b2_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1821,135_2b2_Pl_mc_LittC2SE.wav,1,135_2b2_Pl_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1822,135_2b2_Pl_mc_LittC2SE.wav,2,135_2b2_Pl_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1823,135_2b2_Pl_mc_LittC2SE.wav,3,135_2b2_Pl_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1824,135_2b2_Pl_mc_LittC2SE.wav,4,135_2b2_Pl_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1825,135_2b2_Pl_mc_LittC2SE.wav,5,135_2b2_Pl_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1826,135_2b2_Pl_mc_LittC2SE.wav,6,135_2b2_Pl_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1827,135_2b2_Pl_mc_LittC2SE.wav,7,135_2b2_Pl_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1828,135_2b2_Pl_mc_LittC2SE.wav,8,135_2b2_Pl_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1829,135_2b2_Tc_mc_LittC2SE.wav,1,135_2b2_Tc_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1830,135_2b2_Tc_mc_LittC2SE.wav,2,135_2b2_Tc_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1831,135_2b2_Tc_mc_LittC2SE.wav,3,135_2b2_Tc_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1832,135_2b2_Tc_mc_LittC2SE.wav,4,135_2b2_Tc_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1833,135_2b2_Tc_mc_LittC2SE.wav,5,135_2b2_Tc_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1834,135_2b2_Tc_mc_LittC2SE.wav,6,135_2b2_Tc_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1835,135_2b2_Tc_mc_LittC2SE.wav,7,135_2b2_Tc_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1836,135_2b2_Tc_mc_LittC2SE.wav,8,135_2b2_Tc_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1837,135_2b3_Al_mc_LittC2SE.wav,1,135_2b3_Al_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1838,135_2b3_Al_mc_LittC2SE.wav,2,135_2b3_Al_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1839,135_2b3_Al_mc_LittC2SE.wav,3,135_2b3_Al_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1840,135_2b3_Al_mc_LittC2SE.wav,4,135_2b3_Al_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1841,135_2b3_Al_mc_LittC2SE.wav,5,135_2b3_Al_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1842,135_2b3_Al_mc_LittC2SE.wav,6,135_2b3_Al_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1843,135_2b3_Al_mc_LittC2SE.wav,7,135_2b3_Al_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1844,135_2b3_Al_mc_LittC2SE.wav,8,135_2b3_Al_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1845,135_2b3_Ar_mc_LittC2SE.wav,1,135_2b3_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1846,135_2b3_Ar_mc_LittC2SE.wav,2,135_2b3_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1847,135_2b3_Ar_mc_LittC2SE.wav,3,135_2b3_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1848,135_2b3_Ar_mc_LittC2SE.wav,4,135_2b3_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1849,135_2b3_Ar_mc_LittC2SE.wav,5,135_2b3_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1850,135_2b3_Ar_mc_LittC2SE.wav,6,135_2b3_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1851,135_2b3_Ar_mc_LittC2SE.wav,7,135_2b3_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1852,135_2b3_Ar_mc_LittC2SE.wav,8,135_2b3_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1853,135_2b3_Pl_mc_LittC2SE.wav,1,135_2b3_Pl_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1854,135_2b3_Pl_mc_LittC2SE.wav,2,135_2b3_Pl_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1855,135_2b3_Pl_mc_LittC2SE.wav,3,135_2b3_Pl_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1856,135_2b3_Pl_mc_LittC2SE.wav,4,135_2b3_Pl_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1857,135_2b3_Pl_mc_LittC2SE.wav,5,135_2b3_Pl_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1858,135_2b3_Pl_mc_LittC2SE.wav,6,135_2b3_Pl_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1859,135_2b3_Pl_mc_LittC2SE.wav,7,135_2b3_Pl_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1860,135_2b3_Pl_mc_LittC2SE.wav,8,135_2b3_Pl_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1861,135_2b3_Pr_mc_LittC2SE.wav,1,135_2b3_Pr_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1862,135_2b3_Pr_mc_LittC2SE.wav,2,135_2b3_Pr_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1863,135_2b3_Pr_mc_LittC2SE.wav,3,135_2b3_Pr_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1864,135_2b3_Pr_mc_LittC2SE.wav,4,135_2b3_Pr_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1865,135_2b3_Pr_mc_LittC2SE.wav,5,135_2b3_Pr_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1866,135_2b3_Pr_mc_LittC2SE.wav,6,135_2b3_Pr_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1867,135_2b3_Pr_mc_LittC2SE.wav,7,135_2b3_Pr_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1868,135_2b3_Pr_mc_LittC2SE.wav,8,135_2b3_Pr_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1869,135_2b3_Tc_mc_LittC2SE.wav,1,135_2b3_Tc_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1870,135_2b3_Tc_mc_LittC2SE.wav,2,135_2b3_Tc_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1871,135_2b3_Tc_mc_LittC2SE.wav,3,135_2b3_Tc_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1872,135_2b3_Tc_mc_LittC2SE.wav,4,135_2b3_Tc_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1873,135_2b3_Tc_mc_LittC2SE.wav,5,135_2b3_Tc_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1874,135_2b3_Tc_mc_LittC2SE.wav,6,135_2b3_Tc_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1875,135_2b3_Tc_mc_LittC2SE.wav,7,135_2b3_Tc_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1876,135_2b3_Tc_mc_LittC2SE.wav,8,135_2b3_Tc_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1877,136_1b1_Ar_sc_Meditron.wav,1,136_1b1_Ar_sc_Meditron_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1878,136_1b1_Ar_sc_Meditron.wav,2,136_1b1_Ar_sc_Meditron_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1879,136_1b1_Ar_sc_Meditron.wav,3,136_1b1_Ar_sc_Meditron_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1880,136_1b1_Ar_sc_Meditron.wav,4,136_1b1_Ar_sc_Meditron_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1881,136_1b1_Ar_sc_Meditron.wav,5,136_1b1_Ar_sc_Meditron_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1882,136_1b1_Ar_sc_Meditron.wav,6,136_1b1_Ar_sc_Meditron_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1883,136_1b1_Ar_sc_Meditron.wav,7,136_1b1_Ar_sc_Meditron_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1884,136_1b1_Ar_sc_Meditron.wav,8,136_1b1_Ar_sc_Meditron_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1885,137_1b1_Ar_sc_Meditron.wav,1,137_1b1_Ar_sc_Meditron_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1886,137_1b1_Ar_sc_Meditron.wav,2,137_1b1_Ar_sc_Meditron_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1887,137_1b1_Ar_sc_Meditron.wav,3,137_1b1_Ar_sc_Meditron_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1888,137_1b1_Ar_sc_Meditron.wav,4,137_1b1_Ar_sc_Meditron_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1889,137_1b1_Ar_sc_Meditron.wav,5,137_1b1_Ar_sc_Meditron_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1890,137_1b1_Ar_sc_Meditron.wav,6,137_1b1_Ar_sc_Meditron_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1891,137_1b1_Ar_sc_Meditron.wav,7,137_1b1_Ar_sc_Meditron_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1892,137_1b1_Ar_sc_Meditron.wav,8,137_1b1_Ar_sc_Meditron_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1893,137_1b1_Ll_sc_Meditron.wav,1,137_1b1_Ll_sc_Meditron_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1894,137_1b1_Ll_sc_Meditron.wav,2,137_1b1_Ll_sc_Meditron_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1895,137_1b1_Ll_sc_Meditron.wav,3,137_1b1_Ll_sc_Meditron_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1896,137_1b1_Ll_sc_Meditron.wav,4,137_1b1_Ll_sc_Meditron_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1897,137_1b1_Ll_sc_Meditron.wav,5,137_1b1_Ll_sc_Meditron_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1898,137_1b1_Ll_sc_Meditron.wav,6,137_1b1_Ll_sc_Meditron_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1899,137_1b1_Ll_sc_Meditron.wav,7,137_1b1_Ll_sc_Meditron_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1900,137_1b1_Ll_sc_Meditron.wav,8,137_1b1_Ll_sc_Meditron_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1901,138_1p2_Al_mc_AKGC417L.wav,1,138_1p2_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1902,138_1p2_Al_mc_AKGC417L.wav,2,138_1p2_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1903,138_1p2_Al_mc_AKGC417L.wav,3,138_1p2_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1904,138_1p2_Al_mc_AKGC417L.wav,4,138_1p2_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1905,138_1p2_Al_mc_AKGC417L.wav,5,138_1p2_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1906,138_1p2_Al_mc_AKGC417L.wav,6,138_1p2_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1907,138_1p2_Al_mc_AKGC417L.wav,7,138_1p2_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1908,138_1p2_Al_mc_AKGC417L.wav,8,138_1p2_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
1909,138_1p2_Ar_mc_AKGC417L.wav,1,138_1p2_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
1910,138_1p2_Ar_mc_AKGC417L.wav,2,138_1p2_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
1911,138_1p2_Ar_mc_AKGC417L.wav,3,138_1p2_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
1912,138_1p2_Ar_mc_AKGC417L.wav,4,138_1p2_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
1913,138_1p2_Ar_mc_AKGC417L.wav,5,138_1p2_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
1914,138_1p2_Ar_mc_AKGC417L.wav,6,138_1p2_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
1915,138_1p2_Ar_mc_AKGC417L.wav,7,138_1p2_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
1916,138_1p2_Ar_mc_AKGC417L.wav,8,138_1p2_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
