cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,centroid_threshold,peak_centroid_value
903,112_1p1_Pl_sc_Litt3200.wav,9,112_1p1_Pl_sc_Litt3200_cycle_9.wav,1471,14.71,55640,65640,13.91,16.41,2.5,4000,25.0,10.0,61.98,217.45
904,112_1p1_Pl_sc_Litt3200.wav,10,112_1p1_Pl_sc_Litt3200_cycle_10.wav,1669,16.69,63560,73560,15.89,18.39,2.5,4000,25.0,10.0,61.98,156.93
905,112_1p1_Pl_sc_Litt3200.wav,11,112_1p1_Pl_sc_Litt3200_cycle_11.wav,1813,18.13,69320,79320,17.33,19.83,2.5,4000,25.0,10.0,61.98,153.47
906,112_1p1_Pl_sc_Litt3200.wav,12,112_1p1_Pl_sc_Litt3200_cycle_12.wav,1979,19.79,75960,85960,18.99,21.49,2.5,4000,25.0,10.0,61.98,165.39
907,112_1p1_Pl_sc_Litt3200.wav,13,112_1p1_Pl_sc_Litt3200_cycle_13.wav,2104,21.04,80960,90960,20.24,22.74,2.5,4000,25.0,10.0,61.98,163.95
908,112_1p1_Pl_sc_Litt3200.wav,14,112_1p1_Pl_sc_Litt3200_cycle_14.wav,2299,22.99,88760,98760,22.19,24.69,2.5,4000,25.0,10.0,61.98,185.57
909,112_1p1_Pl_sc_Litt3200.wav,15,112_1p1_Pl_sc_Litt3200_cycle_15.wav,2403,24.03,92920,102920,23.23,25.73,2.5,4000,25.0,10.0,61.98,112.99
910,112_1p1_Pl_sc_Litt3200.wav,16,112_1p1_Pl_sc_Litt3200_cycle_16.wav,2607,26.07,101080,111080,25.27,27.77,2.5,4000,25.0,10.0,61.98,146.91
911,112_1p1_Pl_sc_Litt3200.wav,17,112_1p1_Pl_sc_Litt3200_cycle_17.wav,2723,27.23,105720,115720,26.43,28.93,2.5,4000,25.0,10.0,61.98,135.4
912,112_1p1_Pr_sc_Litt3200.wav,1,112_1p1_Pr_sc_Litt3200_cycle_1.wav,119,1.19,1560,11560,0.39,2.89,2.5,4000,25.0,10.0,63.95,101.95
913,112_1p1_Pr_sc_Litt3200.wav,2,112_1p1_Pr_sc_Litt3200_cycle_2.wav,268,2.68,7520,17520,1.88,4.38,2.5,4000,25.0,10.0,63.95,187.24
914,112_1p1_Pr_sc_Litt3200.wav,3,112_1p1_Pr_sc_Litt3200_cycle_3.wav,369,3.69,11560,21560,2.89,5.39,2.5,4000,25.0,10.0,63.95,100.18
915,112_1p1_Pr_sc_Litt3200.wav,4,112_1p1_Pr_sc_Litt3200_cycle_4.wav,518,5.18,17520,27520,4.38,6.88,2.5,4000,25.0,10.0,63.95,199.12
916,112_1p1_Pr_sc_Litt3200.wav,5,112_1p1_Pr_sc_Litt3200_cycle_5.wav,627,6.27,21880,31880,5.47,7.97,2.5,4000,25.0,10.0,63.95,140.81
917,112_1p1_Pr_sc_Litt3200.wav,6,112_1p1_Pr_sc_Litt3200_cycle_6.wav,789,7.89,28360,38360,7.09,9.59,2.5,4000,25.0,10.0,63.95,230.13
918,112_1p1_Pr_sc_Litt3200.wav,7,112_1p1_Pr_sc_Litt3200_cycle_7.wav,912,9.12,33280,43280,8.32,10.82,2.5,4000,25.0,10.0,63.95,162.96
919,112_1p1_Pr_sc_Litt3200.wav,8,112_1p1_Pr_sc_Litt3200_cycle_8.wav,1090,10.9,40400,50400,10.1,12.6,2.5,4000,25.0,10.0,63.95,217.48
920,112_1p1_Pr_sc_Litt3200.wav,9,112_1p1_Pr_sc_Litt3200_cycle_9.wav,1287,12.87,48280,58280,12.07,14.57,2.5,4000,25.0,10.0,63.95,181.71
921,112_1p1_Pr_sc_Litt3200.wav,10,112_1p1_Pr_sc_Litt3200_cycle_10.wav,1415,14.15,53400,63400,13.35,15.85,2.5,4000,25.0,10.0,63.95,211.75
922,112_1p1_Pr_sc_Litt3200.wav,11,112_1p1_Pr_sc_Litt3200_cycle_11.wav,1546,15.46,58640,68640,14.66,17.16,2.5,4000,25.0,10.0,63.95,123.8
923,112_1p1_Pr_sc_Litt3200.wav,12,112_1p1_Pr_sc_Litt3200_cycle_12.wav,1657,16.57,63080,73080,15.77,18.27,2.5,4000,25.0,10.0,63.95,231.72
924,112_1p1_Pr_sc_Litt3200.wav,13,112_1p1_Pr_sc_Litt3200_cycle_13.wav,1835,18.35,70200,80200,17.55,20.05,2.5,4000,25.0,10.0,63.95,135.05
925,112_1p1_Pr_sc_Litt3200.wav,14,112_1p1_Pr_sc_Litt3200_cycle_14.wav,1980,19.8,76000,86000,19.0,21.5,2.5,4000,25.0,10.0,63.95,92.48
926,112_1p1_Pr_sc_Litt3200.wav,15,112_1p1_Pr_sc_Litt3200_cycle_15.wav,2128,21.28,81920,91920,20.48,22.98,2.5,4000,25.0,10.0,63.95,233.05
927,112_1p1_Pr_sc_Litt3200.wav,16,112_1p1_Pr_sc_Litt3200_cycle_16.wav,2305,23.05,89000,99000,22.25,24.75,2.5,4000,25.0,10.0,63.95,111.5
928,112_1p1_Pr_sc_Litt3200.wav,17,112_1p1_Pr_sc_Litt3200_cycle_17.wav,2435,24.35,94200,104200,23.55,26.05,2.5,4000,25.0,10.0,63.95,138.76
929,112_1p1_Pr_sc_Litt3200.wav,18,112_1p1_Pr_sc_Litt3200_cycle_18.wav,2617,26.17,101480,111480,25.37,27.87,2.5,4000,25.0,10.0,63.95,148.68
930,112_1p1_Pr_sc_Litt3200.wav,19,112_1p1_Pr_sc_Litt3200_cycle_19.wav,2724,27.24,105760,115760,26.44,28.94,2.5,4000,25.0,10.0,63.95,104.05
931,113_1b1_Al_sc_Litt3200.wav,1,113_1b1_Al_sc_Litt3200_cycle_1.wav,215,2.15,5400,15400,1.35,3.85,2.5,4000,25.0,10.0,104.88,300.15
932,113_1b1_Al_sc_Litt3200.wav,2,113_1b1_Al_sc_Litt3200_cycle_2.wav,339,3.39,10360,20360,2.59,5.09,2.5,4000,25.0,10.0,104.88,211.66
933,113_1b1_Al_sc_Litt3200.wav,3,113_1b1_Al_sc_Litt3200_cycle_3.wav,543,5.43,18520,28520,4.63,7.13,2.5,4000,25.0,10.0,104.88,232.57
934,113_1b1_Al_sc_Litt3200.wav,4,113_1b1_Al_sc_Litt3200_cycle_4.wav,668,6.68,23520,33520,5.88,8.38,2.5,4000,25.0,10.0,104.88,258.76
935,113_1b1_Al_sc_Litt3200.wav,5,113_1b1_Al_sc_Litt3200_cycle_5.wav,789,7.89,28360,38360,7.09,9.59,2.5,4000,25.0,10.0,104.88,272.15
936,113_1b1_Al_sc_Litt3200.wav,6,113_1b1_Al_sc_Litt3200_cycle_6.wav,906,9.06,33040,43040,8.26,10.76,2.5,4000,25.0,10.0,104.88,198.32
937,113_1b1_Al_sc_Litt3200.wav,7,113_1b1_Al_sc_Litt3200_cycle_7.wav,1008,10.08,37120,47120,9.28,11.78,2.5,4000,25.0,10.0,104.88,260.66
938,113_1b1_Al_sc_Litt3200.wav,8,113_1b1_Al_sc_Litt3200_cycle_8.wav,1140,11.4,42400,52400,10.6,13.1,2.5,4000,25.0,10.0,104.88,182.56
939,113_1b1_Ar_sc_Litt3200.wav,1,113_1b1_Ar_sc_Litt3200_cycle_1.wav,124,1.24,1760,11760,0.44,2.94,2.5,4000,25.0,10.0,87.49,443.03
940,113_1b1_Ar_sc_Litt3200.wav,2,113_1b1_Ar_sc_Litt3200_cycle_2.wav,310,3.1,9200,19200,2.3,4.8,2.5,4000,25.0,10.0,87.49,257.72
941,113_1b1_Ar_sc_Litt3200.wav,3,113_1b1_Ar_sc_Litt3200_cycle_3.wav,475,4.75,15800,25800,3.95,6.45,2.5,4000,25.0,10.0,87.49,243.43
942,113_1b1_Ar_sc_Litt3200.wav,4,113_1b1_Ar_sc_Litt3200_cycle_4.wav,608,6.08,21120,31120,5.28,7.78,2.5,4000,25.0,10.0,87.49,245.92
943,113_1b1_Ar_sc_Litt3200.wav,5,113_1b1_Ar_sc_Litt3200_cycle_5.wav,744,7.44,26560,36560,6.64,9.14,2.5,4000,25.0,10.0,87.49,266.01
944,113_1b1_Ar_sc_Litt3200.wav,6,113_1b1_Ar_sc_Litt3200_cycle_6.wav,873,8.73,31720,41720,7.93,10.43,2.5,4000,25.0,10.0,87.49,286.24
945,113_1b1_Ar_sc_Litt3200.wav,7,113_1b1_Ar_sc_Litt3200_cycle_7.wav,1065,10.65,39400,49400,9.85,12.35,2.5,4000,25.0,10.0,87.49,240.52
946,113_1b1_Ar_sc_Litt3200.wav,8,113_1b1_Ar_sc_Litt3200_cycle_8.wav,1208,12.08,45120,55120,11.28,13.78,2.5,4000,25.0,10.0,87.49,210.08
947,113_1b1_Ar_sc_Litt3200.wav,9,113_1b1_Ar_sc_Litt3200_cycle_9.wav,1312,13.12,49280,59280,12.32,14.82,2.5,4000,25.0,10.0,87.49,221.23
948,113_1b1_Ll_sc_Litt3200.wav,1,113_1b1_Ll_sc_Litt3200_cycle_1.wav,143,1.43,2520,12520,0.63,3.13,2.5,4000,25.0,10.0,90.06,189.27
949,113_1b1_Ll_sc_Litt3200.wav,2,113_1b1_Ll_sc_Litt3200_cycle_2.wav,291,2.91,8440,18440,2.11,4.61,2.5,4000,25.0,10.0,90.06,136.77
950,113_1b1_Ll_sc_Litt3200.wav,3,113_1b1_Ll_sc_Litt3200_cycle_3.wav,408,4.08,13120,23120,3.28,5.78,2.5,4000,25.0,10.0,90.06,181.08
951,113_1b1_Ll_sc_Litt3200.wav,4,113_1b1_Ll_sc_Litt3200_cycle_4.wav,514,5.14,17360,27360,4.34,6.84,2.5,4000,25.0,10.0,90.06,147.94
952,113_1b1_Ll_sc_Litt3200.wav,5,113_1b1_Ll_sc_Litt3200_cycle_5.wav,696,6.96,24640,34640,6.16,8.66,2.5,4000,25.0,10.0,90.06,245.99
953,113_1b1_Ll_sc_Litt3200.wav,6,113_1b1_Ll_sc_Litt3200_cycle_6.wav,824,8.24,29760,39760,7.44,9.94,2.5,4000,25.0,10.0,90.06,183.48
954,113_1b1_Ll_sc_Litt3200.wav,7,113_1b1_Ll_sc_Litt3200_cycle_7.wav,930,9.3,34000,44000,8.5,11.0,2.5,4000,25.0,10.0,90.06,175.35
955,113_1b1_Ll_sc_Litt3200.wav,8,113_1b1_Ll_sc_Litt3200_cycle_8.wav,1115,11.15,41400,51400,10.35,12.85,2.5,4000,25.0,10.0,90.06,141.55
956,113_1b1_Ll_sc_Litt3200.wav,9,113_1b1_Ll_sc_Litt3200_cycle_9.wav,1215,12.15,45400,55400,11.35,13.85,2.5,4000,25.0,10.0,90.06,445.53
957,113_1b1_Ll_sc_Litt3200.wav,10,113_1b1_Ll_sc_Litt3200_cycle_10.wav,1402,14.02,52880,62880,13.22,15.72,2.5,4000,25.0,10.0,90.06,151.53
958,113_1b1_Ll_sc_Litt3200.wav,11,113_1b1_Ll_sc_Litt3200_cycle_11.wav,1508,15.08,57120,67120,14.28,16.78,2.5,4000,25.0,10.0,90.06,134.4
959,113_1b1_Ll_sc_Litt3200.wav,12,113_1b1_Ll_sc_Litt3200_cycle_12.wav,1678,16.78,63920,73920,15.98,18.48,2.5,4000,25.0,10.0,90.06,132.94
960,113_1b1_Ll_sc_Litt3200.wav,13,113_1b1_Ll_sc_Litt3200_cycle_13.wav,1860,18.6,71200,81200,17.8,20.3,2.5,4000,25.0,10.0,90.06,475.03
961,113_1b1_Lr_sc_Litt3200.wav,1,113_1b1_Lr_sc_Litt3200_cycle_1.wav,128,1.28,1920,11920,0.48,2.98,2.5,4000,25.0,10.0,82.48,228.1
962,113_1b1_Lr_sc_Litt3200.wav,2,113_1b1_Lr_sc_Litt3200_cycle_2.wav,279,2.79,7960,17960,1.99,4.49,2.5,4000,25.0,10.0,82.48,217.76
963,113_1b1_Lr_sc_Litt3200.wav,3,113_1b1_Lr_sc_Litt3200_cycle_3.wav,401,4.01,12840,22840,3.21,5.71,2.5,4000,25.0,10.0,82.48,372.43
964,113_1b1_Lr_sc_Litt3200.wav,4,113_1b1_Lr_sc_Litt3200_cycle_4.wav,508,5.08,17120,27120,4.28,6.78,2.5,4000,25.0,10.0,82.48,287.88
965,113_1b1_Lr_sc_Litt3200.wav,5,113_1b1_Lr_sc_Litt3200_cycle_5.wav,689,6.89,24360,34360,6.09,8.59,2.5,4000,25.0,10.0,82.48,164.24
966,113_1b1_Lr_sc_Litt3200.wav,6,113_1b1_Lr_sc_Litt3200_cycle_6.wav,807,8.07,29080,39080,7.27,9.77,2.5,4000,25.0,10.0,82.48,148.52
967,113_1b1_Lr_sc_Litt3200.wav,7,113_1b1_Lr_sc_Litt3200_cycle_7.wav,945,9.45,34600,44600,8.65,11.15,2.5,4000,25.0,10.0,82.48,208.17
968,113_1b1_Lr_sc_Litt3200.wav,8,113_1b1_Lr_sc_Litt3200_cycle_8.wav,1109,11.09,41160,51160,10.29,12.79,2.5,4000,25.0,10.0,82.48,184.41
969,113_1b1_Pl_sc_Litt3200.wav,1,113_1b1_Pl_sc_Litt3200_cycle_1.wav,201,2.01,4840,14840,1.21,3.71,2.5,4000,25.0,10.0,99.13,280.58
970,113_1b1_Pl_sc_Litt3200.wav,2,113_1b1_Pl_sc_Litt3200_cycle_2.wav,382,3.82,12080,22080,3.02,5.52,2.5,4000,25.0,10.0,99.13,258.47
971,113_1b1_Pl_sc_Litt3200.wav,3,113_1b1_Pl_sc_Litt3200_cycle_3.wav,534,5.34,18160,28160,4.54,7.04,2.5,4000,25.0,10.0,99.13,277.81
972,113_1b1_Pl_sc_Litt3200.wav,4,113_1b1_Pl_sc_Litt3200_cycle_4.wav,713,7.13,25320,35320,6.33,8.83,2.5,4000,25.0,10.0,99.13,204.32
973,113_1b1_Pl_sc_Litt3200.wav,5,113_1b1_Pl_sc_Litt3200_cycle_5.wav,875,8.75,31800,41800,7.95,10.45,2.5,4000,25.0,10.0,99.13,303.16
974,113_1b1_Pl_sc_Litt3200.wav,6,113_1b1_Pl_sc_Litt3200_cycle_6.wav,988,9.88,36320,46320,9.08,11.58,2.5,4000,25.0,10.0,99.13,107.35
975,113_1b1_Pl_sc_Litt3200.wav,7,113_1b1_Pl_sc_Litt3200_cycle_7.wav,1090,10.9,40400,50400,10.1,12.6,2.5,4000,25.0,10.0,99.13,275.21
976,113_1b1_Pl_sc_Litt3200.wav,8,113_1b1_Pl_sc_Litt3200_cycle_8.wav,1257,12.57,47080,57080,11.77,14.27,2.5,4000,25.0,10.0,99.13,255.68
977,113_1b1_Pl_sc_Litt3200.wav,9,113_1b1_Pl_sc_Litt3200_cycle_9.wav,1431,14.31,54040,64040,13.51,16.01,2.5,4000,25.0,10.0,99.13,200.94
978,113_1b1_Pl_sc_Litt3200.wav,10,113_1b1_Pl_sc_Litt3200_cycle_10.wav,1547,15.47,58680,68680,14.67,17.17,2.5,4000,25.0,10.0,99.13,202.98
979,113_1b1_Pl_sc_Litt3200.wav,11,113_1b1_Pl_sc_Litt3200_cycle_11.wav,1648,16.48,62720,72720,15.68,18.18,2.5,4000,25.0,10.0,99.13,155.82
980,113_1b1_Pl_sc_Litt3200.wav,12,113_1b1_Pl_sc_Litt3200_cycle_12.wav,1756,17.56,67040,77040,16.76,19.26,2.5,4000,25.0,10.0,99.13,204.59
981,113_1b1_Pr_sc_Litt3200.wav,1,113_1b1_Pr_sc_Litt3200_cycle_1.wav,96,0.96,640,10640,0.16,2.66,2.5,4000,25.0,10.0,95.59,383.81
982,113_1b1_Pr_sc_Litt3200.wav,2,113_1b1_Pr_sc_Litt3200_cycle_2.wav,211,2.11,5240,15240,1.31,3.81,2.5,4000,25.0,10.0,95.59,276.44
983,113_1b1_Pr_sc_Litt3200.wav,3,113_1b1_Pr_sc_Litt3200_cycle_3.wav,320,3.2,9600,19600,2.4,4.9,2.5,4000,25.0,10.0,95.59,305.97
984,113_1b1_Pr_sc_Litt3200.wav,4,113_1b1_Pr_sc_Litt3200_cycle_4.wav,555,5.55,19000,29000,4.75,7.25,2.5,4000,25.0,10.0,95.59,281.35
985,113_1b1_Pr_sc_Litt3200.wav,5,113_1b1_Pr_sc_Litt3200_cycle_5.wav,658,6.58,23120,33120,5.78,8.28,2.5,4000,25.0,10.0,95.59,120.22
986,113_1b1_Pr_sc_Litt3200.wav,6,113_1b1_Pr_sc_Litt3200_cycle_6.wav,774,7.74,27760,37760,6.94,9.44,2.5,4000,25.0,10.0,95.59,270.75
987,113_1b1_Pr_sc_Litt3200.wav,7,113_1b1_Pr_sc_Litt3200_cycle_7.wav,982,9.82,36080,46080,9.02,11.52,2.5,4000,25.0,10.0,95.59,215.61
988,113_1b1_Pr_sc_Litt3200.wav,8,113_1b1_Pr_sc_Litt3200_cycle_8.wav,1161,11.61,43240,53240,10.81,13.31,2.5,4000,25.0,10.0,95.59,324.2
989,113_1b1_Pr_sc_Litt3200.wav,9,113_1b1_Pr_sc_Litt3200_cycle_9.wav,1296,12.96,48640,58640,12.16,14.66,2.5,4000,25.0,10.0,95.59,297.25
990,113_1b1_Pr_sc_Litt3200.wav,10,113_1b1_Pr_sc_Litt3200_cycle_10.wav,1427,14.27,53880,63880,13.47,15.97,2.5,4000,25.0,10.0,95.59,320.47
991,113_1b1_Pr_sc_Litt3200.wav,11,113_1b1_Pr_sc_Litt3200_cycle_11.wav,1712,17.12,65280,75280,16.32,18.82,2.5,4000,25.0,10.0,95.59,139.29
992,113_1b1_Pr_sc_Litt3200.wav,12,113_1b1_Pr_sc_Litt3200_cycle_12.wav,1837,18.37,70280,80280,17.57,20.07,2.5,4000,25.0,10.0,95.59,162.0
993,113_1b1_Pr_sc_Litt3200.wav,13,113_1b1_Pr_sc_Litt3200_cycle_13.wav,1979,19.79,75960,85960,18.99,21.49,2.5,4000,25.0,10.0,95.59,201.41
994,114_1b4_Al_mc_AKGC417L.wav,1,114_1b4_Al_mc_AKGC417L_cycle_1.wav,133,1.33,23373,133623,0.53,3.03,2.5,44100,25.0,10.0,933.7,996.73
995,114_1b4_Al_mc_AKGC417L.wav,2,114_1b4_Al_mc_AKGC417L_cycle_2.wav,244,2.44,72324,182574,1.64,4.14,2.5,44100,25.0,10.0,933.7,2141.19
996,114_1b4_Al_mc_AKGC417L.wav,3,114_1b4_Al_mc_AKGC417L_cycle_3.wav,354,3.54,120834,231084,2.74,5.24,2.5,44100,25.0,10.0,933.7,1338.46
997,114_1b4_Al_mc_AKGC417L.wav,4,114_1b4_Al_mc_AKGC417L_cycle_4.wav,582,5.82,221382,331632,5.02,7.52,2.5,44100,25.0,10.0,933.7,2599.78
998,114_1b4_Al_mc_AKGC417L.wav,5,114_1b4_Al_mc_AKGC417L_cycle_5.wav,686,6.86,267246,377496,6.06,8.56,2.5,44100,25.0,10.0,933.7,2715.93
999,114_1b4_Al_mc_AKGC417L.wav,6,114_1b4_Al_mc_AKGC417L_cycle_6.wav,885,8.85,355005,465255,8.05,10.55,2.5,44100,25.0,10.0,933.7,2024.95
1000,114_1b4_Al_mc_AKGC417L.wav,7,114_1b4_Al_mc_AKGC417L_cycle_7.wav,986,9.86,399546,509796,9.06,11.56,2.5,44100,25.0,10.0,933.7,1562.24
1001,114_1b4_Al_mc_AKGC417L.wav,8,114_1b4_Al_mc_AKGC417L_cycle_8.wav,1104,11.04,451584,561834,10.24,12.74,2.5,44100,25.0,10.0,933.7,1121.06
1002,114_1b4_Al_mc_AKGC417L.wav,9,114_1b4_Al_mc_AKGC417L_cycle_9.wav,1260,12.6,520380,630630,11.8,14.3,2.5,44100,25.0,10.0,933.7,1864.26
1003,114_1b4_Al_mc_AKGC417L.wav,10,114_1b4_Al_mc_AKGC417L_cycle_10.wav,1397,13.97,580797,691047,13.17,15.67,2.5,44100,25.0,10.0,933.7,1302.88
1004,114_1b4_Al_mc_AKGC417L.wav,11,114_1b4_Al_mc_AKGC417L_cycle_11.wav,1522,15.22,635922,746172,14.42,16.92,2.5,44100,25.0,10.0,933.7,2131.34
1005,114_1b4_Al_mc_AKGC417L.wav,12,114_1b4_Al_mc_AKGC417L_cycle_12.wav,1624,16.24,680904,791154,15.44,17.94,2.5,44100,25.0,10.0,933.7,1344.53
1006,114_1b4_Al_mc_AKGC417L.wav,13,114_1b4_Al_mc_AKGC417L_cycle_13.wav,1736,17.36,730296,840546,16.56,19.06,2.5,44100,25.0,10.0,933.7,1723.74
1007,114_1b4_Ar_mc_AKGC417L.wav,1,114_1b4_Ar_mc_AKGC417L_cycle_1.wav,191,1.91,48951,159201,1.11,3.61,2.5,44100,25.0,10.0,415.0,501.53
1008,114_1b4_Ar_mc_AKGC417L.wav,2,114_1b4_Ar_mc_AKGC417L_cycle_2.wav,368,3.68,127008,237258,2.88,5.38,2.5,44100,25.0,10.0,415.0,604.57
1009,114_1b4_Ar_mc_AKGC417L.wav,3,114_1b4_Ar_mc_AKGC417L_cycle_3.wav,470,4.7,171990,282240,3.9,6.4,2.5,44100,25.0,10.0,415.0,561.83
1010,114_1b4_Ar_mc_AKGC417L.wav,4,114_1b4_Ar_mc_AKGC417L_cycle_4.wav,608,6.08,232848,343098,5.28,7.78,2.5,44100,25.0,10.0,415.0,484.3
1011,114_1b4_Ar_mc_AKGC417L.wav,5,114_1b4_Ar_mc_AKGC417L_cycle_5.wav,771,7.71,304731,414981,6.91,9.41,2.5,44100,25.0,10.0,415.0,529.2
1012,114_1b4_Ar_mc_AKGC417L.wav,6,114_1b4_Ar_mc_AKGC417L_cycle_6.wav,883,8.83,354123,464373,8.03,10.53,2.5,44100,25.0,10.0,415.0,596.91
1013,114_1b4_Ar_mc_AKGC417L.wav,7,114_1b4_Ar_mc_AKGC417L_cycle_7.wav,1073,10.73,437913,548163,9.93,12.43,2.5,44100,25.0,10.0,415.0,704.47
1014,114_1b4_Ar_mc_AKGC417L.wav,8,114_1b4_Ar_mc_AKGC417L_cycle_8.wav,1311,13.11,542871,653121,12.31,14.81,2.5,44100,25.0,10.0,415.0,587.47
1015,114_1b4_Ar_mc_AKGC417L.wav,9,114_1b4_Ar_mc_AKGC417L_cycle_9.wav,1419,14.19,590499,700749,13.39,15.89,2.5,44100,25.0,10.0,415.0,701.27
1016,114_1b4_Ar_mc_AKGC417L.wav,10,114_1b4_Ar_mc_AKGC417L_cycle_10.wav,1520,15.2,635040,745290,14.4,16.9,2.5,44100,25.0,10.0,415.0,531.95
1017,114_1b4_Ar_mc_AKGC417L.wav,11,114_1b4_Ar_mc_AKGC417L_cycle_11.wav,1677,16.77,704277,814527,15.97,18.47,2.5,44100,25.0,10.0,415.0,710.72
1018,114_1b4_Ar_mc_AKGC417L.wav,12,114_1b4_Ar_mc_AKGC417L_cycle_12.wav,1824,18.24,769104,879354,17.44,19.94,2.5,44100,25.0,10.0,415.0,642.9
1019,114_1b4_Lr_mc_AKGC417L.wav,1,114_1b4_Lr_mc_AKGC417L_cycle_1.wav,133,1.33,23373,133623,0.53,3.03,2.5,44100,25.0,10.0,627.07,692.19
1020,114_1b4_Lr_mc_AKGC417L.wav,2,114_1b4_Lr_mc_AKGC417L_cycle_2.wav,257,2.57,78057,188307,1.77,4.27,2.5,44100,25.0,10.0,627.07,1497.72
1021,114_1b4_Lr_mc_AKGC417L.wav,3,114_1b4_Lr_mc_AKGC417L_cycle_3.wav,415,4.15,147735,257985,3.35,5.85,2.5,44100,25.0,10.0,627.07,944.52
1022,114_1b4_Lr_mc_AKGC417L.wav,4,114_1b4_Lr_mc_AKGC417L_cycle_4.wav,583,5.83,221823,332073,5.03,7.53,2.5,44100,25.0,10.0,627.07,1700.3
1023,114_1b4_Lr_mc_AKGC417L.wav,5,114_1b4_Lr_mc_AKGC417L_cycle_5.wav,722,7.22,283122,393372,6.42,8.92,2.5,44100,25.0,10.0,627.07,1009.76
1024,114_1b4_Lr_mc_AKGC417L.wav,6,114_1b4_Lr_mc_AKGC417L_cycle_6.wav,899,8.99,361179,471429,8.19,10.69,2.5,44100,25.0,10.0,627.07,1666.78
1025,114_1b4_Lr_mc_AKGC417L.wav,7,114_1b4_Lr_mc_AKGC417L_cycle_7.wav,1041,10.41,423801,534051,9.61,12.11,2.5,44100,25.0,10.0,627.07,1091.8
1026,114_1b4_Lr_mc_AKGC417L.wav,8,114_1b4_Lr_mc_AKGC417L_cycle_8.wav,1148,11.48,470988,581238,10.68,13.18,2.5,44100,25.0,10.0,627.07,635.94
1027,114_1b4_Lr_mc_AKGC417L.wav,9,114_1b4_Lr_mc_AKGC417L_cycle_9.wav,1284,12.84,530964,641214,12.04,14.54,2.5,44100,25.0,10.0,627.07,885.69
1028,114_1b4_Lr_mc_AKGC417L.wav,10,114_1b4_Lr_mc_AKGC417L_cycle_10.wav,1420,14.2,590940,701190,13.4,15.9,2.5,44100,25.0,10.0,627.07,1345.52
1029,114_1b4_Lr_mc_AKGC417L.wav,11,114_1b4_Lr_mc_AKGC417L_cycle_11.wav,1526,15.26,637686,747936,14.46,16.96,2.5,44100,25.0,10.0,627.07,1691.73
1030,114_1b4_Lr_mc_AKGC417L.wav,12,114_1b4_Lr_mc_AKGC417L_cycle_12.wav,1740,17.4,732060,842310,16.6,19.1,2.5,44100,25.0,10.0,627.07,1262.56
1031,114_1b4_Pl_mc_AKGC417L.wav,1,114_1b4_Pl_mc_AKGC417L_cycle_1.wav,257,2.57,78057,188307,1.77,4.27,2.5,44100,25.0,10.0,1258.53,2565.18
1032,114_1b4_Pl_mc_AKGC417L.wav,2,114_1b4_Pl_mc_AKGC417L_cycle_2.wav,357,3.57,122157,232407,2.77,5.27,2.5,44100,25.0,10.0,1258.53,1471.73
1033,114_1b4_Pl_mc_AKGC417L.wav,3,114_1b4_Pl_mc_AKGC417L_cycle_3.wav,554,5.54,209034,319284,4.74,7.24,2.5,44100,25.0,10.0,1258.53,2795.2
1034,114_1b4_Pl_mc_AKGC417L.wav,4,114_1b4_Pl_mc_AKGC417L_cycle_4.wav,679,6.79,264159,374409,5.99,8.49,2.5,44100,25.0,10.0,1258.53,3090.07
1035,114_1b4_Pl_mc_AKGC417L.wav,5,114_1b4_Pl_mc_AKGC417L_cycle_5.wav,887,8.87,355887,466137,8.07,10.57,2.5,44100,25.0,10.0,1258.53,3368.42
1036,114_1b4_Pl_mc_AKGC417L.wav,6,114_1b4_Pl_mc_AKGC417L_cycle_6.wav,1025,10.25,416745,526995,9.45,11.95,2.5,44100,25.0,10.0,1258.53,2882.74
1037,114_1b4_Pl_mc_AKGC417L.wav,7,114_1b4_Pl_mc_AKGC417L_cycle_7.wav,1254,12.54,517734,627984,11.74,14.24,2.5,44100,25.0,10.0,1258.53,3237.33
1038,114_1b4_Pl_mc_AKGC417L.wav,8,114_1b4_Pl_mc_AKGC417L_cycle_8.wav,1371,13.71,569331,679581,12.91,15.41,2.5,44100,25.0,10.0,1258.53,1984.55
1039,114_1b4_Pl_mc_AKGC417L.wav,9,114_1b4_Pl_mc_AKGC417L_cycle_9.wav,1520,15.2,635040,745290,14.4,16.9,2.5,44100,25.0,10.0,1258.53,3959.08
1040,114_1b4_Pl_mc_AKGC417L.wav,10,114_1b4_Pl_mc_AKGC417L_cycle_10.wav,1625,16.25,681345,791595,15.45,17.95,2.5,44100,25.0,10.0,1258.53,2233.53
1041,114_1b4_Pl_mc_AKGC417L.wav,11,114_1b4_Pl_mc_AKGC417L_cycle_11.wav,1752,17.52,737352,847602,16.72,19.22,2.5,44100,25.0,10.0,1258.53,2261.85
1042,114_1b4_Pr_mc_AKGC417L.wav,1,114_1b4_Pr_mc_AKGC417L_cycle_1.wav,206,2.06,55566,165816,1.26,3.76,2.5,44100,25.0,10.0,743.53,1608.56
1043,114_1b4_Pr_mc_AKGC417L.wav,2,114_1b4_Pr_mc_AKGC417L_cycle_2.wav,413,4.13,146853,257103,3.33,5.83,2.5,44100,25.0,10.0,743.53,882.22
