cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,slope_threshold,peak_slope_value
1028,113_1b1_Pr_sc_Litt3200.wav,14,113_1b1_Pr_sc_Litt3200_slope_cycle_14.wav,1978,19.78,75920,85920,18.98,21.48,2.5,4000,25.0,10.0,12.79,134.38
1029,114_1b4_Al_mc_AKGC417L.wav,1,114_1b4_Al_mc_AKGC417L_slope_cycle_1.wav,120,1.2,17640,127890,0.4,2.9,2.5,44100,25.0,10.0,165.54,335.31
1030,114_1b4_Al_mc_AKGC417L.wav,2,114_1b4_Al_mc_AKGC417L_slope_cycle_2.wav,243,2.43,71883,182133,1.63,4.13,2.5,44100,25.0,10.0,165.54,1024.42
1031,114_1b4_Al_mc_AKGC417L.wav,3,114_1b4_Al_mc_AKGC417L_slope_cycle_3.wav,374,3.74,129654,239904,2.94,5.44,2.5,44100,25.0,10.0,165.54,518.63
1032,114_1b4_Al_mc_AKGC417L.wav,4,114_1b4_Al_mc_AKGC417L_slope_cycle_4.wav,551,5.51,207711,317961,4.71,7.21,2.5,44100,25.0,10.0,165.54,1083.08
1033,114_1b4_Al_mc_AKGC417L.wav,5,114_1b4_Al_mc_AKGC417L_slope_cycle_5.wav,684,6.84,266364,376614,6.04,8.54,2.5,44100,25.0,10.0,165.54,1089.29
1034,114_1b4_Al_mc_AKGC417L.wav,6,114_1b4_Al_mc_AKGC417L_slope_cycle_6.wav,822,8.22,327222,437472,7.42,9.92,2.5,44100,25.0,10.0,165.54,520.17
1035,114_1b4_Al_mc_AKGC417L.wav,7,114_1b4_Al_mc_AKGC417L_slope_cycle_7.wav,941,9.41,379701,489951,8.61,11.11,2.5,44100,25.0,10.0,165.54,840.88
1036,114_1b4_Al_mc_AKGC417L.wav,8,114_1b4_Al_mc_AKGC417L_slope_cycle_8.wav,1060,10.6,432180,542430,9.8,12.3,2.5,44100,25.0,10.0,165.54,559.17
1037,114_1b4_Al_mc_AKGC417L.wav,9,114_1b4_Al_mc_AKGC417L_slope_cycle_9.wav,1259,12.59,519939,630189,11.79,14.29,2.5,44100,25.0,10.0,165.54,1205.83
1038,114_1b4_Al_mc_AKGC417L.wav,10,114_1b4_Al_mc_AKGC417L_slope_cycle_10.wav,1367,13.67,567567,677817,12.87,15.37,2.5,44100,25.0,10.0,165.54,422.36
1039,114_1b4_Al_mc_AKGC417L.wav,11,114_1b4_Al_mc_AKGC417L_slope_cycle_11.wav,1521,15.21,635481,745731,14.41,16.91,2.5,44100,25.0,10.0,165.54,1374.36
1040,114_1b4_Al_mc_AKGC417L.wav,12,114_1b4_Al_mc_AKGC417L_slope_cycle_12.wav,1683,16.83,706923,817173,16.03,18.53,2.5,44100,25.0,10.0,165.54,674.58
1041,114_1b4_Ar_mc_AKGC417L.wav,1,114_1b4_Ar_mc_AKGC417L_slope_cycle_1.wav,131,1.31,22491,132741,0.51,3.01,2.5,44100,25.0,10.0,43.54,95.4
1042,114_1b4_Ar_mc_AKGC417L.wav,2,114_1b4_Ar_mc_AKGC417L_slope_cycle_2.wav,234,2.34,67914,178164,1.54,4.04,2.5,44100,25.0,10.0,43.54,242.61
1043,114_1b4_Ar_mc_AKGC417L.wav,3,114_1b4_Ar_mc_AKGC417L_slope_cycle_3.wav,358,3.58,122598,232848,2.78,5.28,2.5,44100,25.0,10.0,43.54,270.0
1044,114_1b4_Ar_mc_AKGC417L.wav,4,114_1b4_Ar_mc_AKGC417L_slope_cycle_4.wav,469,4.69,171549,281799,3.89,6.39,2.5,44100,25.0,10.0,43.54,157.09
1045,114_1b4_Ar_mc_AKGC417L.wav,5,114_1b4_Ar_mc_AKGC417L_slope_cycle_5.wav,642,6.42,247842,358092,5.62,8.12,2.5,44100,25.0,10.0,43.54,217.56
1046,114_1b4_Ar_mc_AKGC417L.wav,6,114_1b4_Ar_mc_AKGC417L_slope_cycle_6.wav,767,7.67,302967,413217,6.87,9.37,2.5,44100,25.0,10.0,43.54,109.52
1047,114_1b4_Ar_mc_AKGC417L.wav,7,114_1b4_Ar_mc_AKGC417L_slope_cycle_7.wav,882,8.82,353682,463932,8.02,10.52,2.5,44100,25.0,10.0,43.54,284.08
1048,114_1b4_Ar_mc_AKGC417L.wav,8,114_1b4_Ar_mc_AKGC417L_slope_cycle_8.wav,1028,10.28,418068,528318,9.48,11.98,2.5,44100,25.0,10.0,43.54,440.46
1049,114_1b4_Ar_mc_AKGC417L.wav,9,114_1b4_Ar_mc_AKGC417L_slope_cycle_9.wav,1310,13.1,542430,652680,12.3,14.8,2.5,44100,25.0,10.0,43.54,294.05
1050,114_1b4_Ar_mc_AKGC417L.wav,10,114_1b4_Ar_mc_AKGC417L_slope_cycle_10.wav,1470,14.7,612990,723240,13.9,16.4,2.5,44100,25.0,10.0,43.54,219.18
1051,114_1b4_Ar_mc_AKGC417L.wav,11,114_1b4_Ar_mc_AKGC417L_slope_cycle_11.wav,1614,16.14,676494,786744,15.34,17.84,2.5,44100,25.0,10.0,43.54,184.87
1052,114_1b4_Ar_mc_AKGC417L.wav,12,114_1b4_Ar_mc_AKGC417L_slope_cycle_12.wav,1733,17.33,728973,839223,16.53,19.03,2.5,44100,25.0,10.0,43.54,161.49
1053,114_1b4_Lr_mc_AKGC417L.wav,1,114_1b4_Lr_mc_AKGC417L_slope_cycle_1.wav,131,1.31,22491,132741,0.51,3.01,2.5,44100,25.0,10.0,121.44,238.57
1054,114_1b4_Lr_mc_AKGC417L.wav,2,114_1b4_Lr_mc_AKGC417L_slope_cycle_2.wav,236,2.36,68796,179046,1.56,4.06,2.5,44100,25.0,10.0,121.44,849.08
1055,114_1b4_Lr_mc_AKGC417L.wav,3,114_1b4_Lr_mc_AKGC417L_slope_cycle_3.wav,390,3.9,136710,246960,3.1,5.6,2.5,44100,25.0,10.0,121.44,408.4
1056,114_1b4_Lr_mc_AKGC417L.wav,4,114_1b4_Lr_mc_AKGC417L_slope_cycle_4.wav,566,5.66,214326,324576,4.86,7.36,2.5,44100,25.0,10.0,121.44,728.09
1057,114_1b4_Lr_mc_AKGC417L.wav,5,114_1b4_Lr_mc_AKGC417L_slope_cycle_5.wav,677,6.77,263277,373527,5.97,8.47,2.5,44100,25.0,10.0,121.44,446.08
1058,114_1b4_Lr_mc_AKGC417L.wav,6,114_1b4_Lr_mc_AKGC417L_slope_cycle_6.wav,783,7.83,310023,420273,7.03,9.53,2.5,44100,25.0,10.0,121.44,230.38
1059,114_1b4_Lr_mc_AKGC417L.wav,7,114_1b4_Lr_mc_AKGC417L_slope_cycle_7.wav,898,8.98,360738,470988,8.18,10.68,2.5,44100,25.0,10.0,121.44,1051.06
1060,114_1b4_Lr_mc_AKGC417L.wav,8,114_1b4_Lr_mc_AKGC417L_slope_cycle_8.wav,1054,10.54,429534,539784,9.74,12.24,2.5,44100,25.0,10.0,121.44,511.49
1061,114_1b4_Lr_mc_AKGC417L.wav,9,114_1b4_Lr_mc_AKGC417L_slope_cycle_9.wav,1155,11.55,474075,584325,10.75,13.25,2.5,44100,25.0,10.0,121.44,155.36
1062,114_1b4_Lr_mc_AKGC417L.wav,10,114_1b4_Lr_mc_AKGC417L_slope_cycle_10.wav,1305,13.05,540225,650475,12.25,14.75,2.5,44100,25.0,10.0,121.44,457.28
1063,114_1b4_Lr_mc_AKGC417L.wav,11,114_1b4_Lr_mc_AKGC417L_slope_cycle_11.wav,1418,14.18,590058,700308,13.38,15.88,2.5,44100,25.0,10.0,121.44,601.6
1064,114_1b4_Lr_mc_AKGC417L.wav,12,114_1b4_Lr_mc_AKGC417L_slope_cycle_12.wav,1527,15.27,638127,748377,14.47,16.97,2.5,44100,25.0,10.0,121.44,681.19
1065,114_1b4_Lr_mc_AKGC417L.wav,13,114_1b4_Lr_mc_AKGC417L_slope_cycle_13.wav,1653,16.53,693693,803943,15.73,18.23,2.5,44100,25.0,10.0,121.44,491.02
1066,114_1b4_Lr_mc_AKGC417L.wav,14,114_1b4_Lr_mc_AKGC417L_slope_cycle_14.wav,1753,17.53,737793,848043,16.73,19.23,2.5,44100,25.0,10.0,121.44,612.81
1067,114_1b4_Pl_mc_AKGC417L.wav,1,114_1b4_Pl_mc_AKGC417L_slope_cycle_1.wav,223,2.23,63063,173313,1.43,3.93,2.5,44100,25.0,10.0,158.29,1125.22
1068,114_1b4_Pl_mc_AKGC417L.wav,2,114_1b4_Pl_mc_AKGC417L_slope_cycle_2.wav,355,3.55,121275,231525,2.75,5.25,2.5,44100,25.0,10.0,158.29,778.02
1069,114_1b4_Pl_mc_AKGC417L.wav,3,114_1b4_Pl_mc_AKGC417L_slope_cycle_3.wav,461,4.61,168021,278271,3.81,6.31,2.5,44100,25.0,10.0,158.29,181.21
1070,114_1b4_Pl_mc_AKGC417L.wav,4,114_1b4_Pl_mc_AKGC417L_slope_cycle_4.wav,563,5.63,213003,323253,4.83,7.33,2.5,44100,25.0,10.0,158.29,1238.18
1071,114_1b4_Pl_mc_AKGC417L.wav,5,114_1b4_Pl_mc_AKGC417L_slope_cycle_5.wav,678,6.78,263718,373968,5.98,8.48,2.5,44100,25.0,10.0,158.29,1944.79
1072,114_1b4_Pl_mc_AKGC417L.wav,6,114_1b4_Pl_mc_AKGC417L_slope_cycle_6.wav,789,7.89,312669,422919,7.09,9.59,2.5,44100,25.0,10.0,158.29,181.88
1073,114_1b4_Pl_mc_AKGC417L.wav,7,114_1b4_Pl_mc_AKGC417L_slope_cycle_7.wav,890,8.9,357210,467460,8.1,10.6,2.5,44100,25.0,10.0,158.29,1144.46
1074,114_1b4_Pl_mc_AKGC417L.wav,8,114_1b4_Pl_mc_AKGC417L_slope_cycle_8.wav,1024,10.24,416304,526554,9.44,11.94,2.5,44100,25.0,10.0,158.29,1949.21
1075,114_1b4_Pl_mc_AKGC417L.wav,9,114_1b4_Pl_mc_AKGC417L_slope_cycle_9.wav,1130,11.3,463050,573300,10.5,13.0,2.5,44100,25.0,10.0,158.29,355.25
1076,114_1b4_Pl_mc_AKGC417L.wav,10,114_1b4_Pl_mc_AKGC417L_slope_cycle_10.wav,1253,12.53,517293,627543,11.73,14.23,2.5,44100,25.0,10.0,158.29,1703.79
1077,114_1b4_Pl_mc_AKGC417L.wav,11,114_1b4_Pl_mc_AKGC417L_slope_cycle_11.wav,1368,13.68,568008,678258,12.88,15.38,2.5,44100,25.0,10.0,158.29,1077.27
1078,114_1b4_Pl_mc_AKGC417L.wav,12,114_1b4_Pl_mc_AKGC417L_slope_cycle_12.wav,1519,15.19,634599,744849,14.39,16.89,2.5,44100,25.0,10.0,158.29,2392.52
1079,114_1b4_Pl_mc_AKGC417L.wav,13,114_1b4_Pl_mc_AKGC417L_slope_cycle_13.wav,1681,16.81,706041,816291,16.01,18.51,2.5,44100,25.0,10.0,158.29,1039.61
1080,114_1b4_Pl_mc_AKGC417L.wav,14,114_1b4_Pl_mc_AKGC417L_slope_cycle_14.wav,1791,17.91,754551,864801,17.11,19.61,2.5,44100,25.0,10.0,158.29,301.98
1081,114_1b4_Pr_mc_AKGC417L.wav,1,114_1b4_Pr_mc_AKGC417L_slope_cycle_1.wav,133,1.33,23373,133623,0.53,3.03,2.5,44100,25.0,10.0,142.81,429.95
1082,114_1b4_Pr_mc_AKGC417L.wav,2,114_1b4_Pr_mc_AKGC417L_slope_cycle_2.wav,270,2.7,83790,194040,1.9,4.4,2.5,44100,25.0,10.0,142.81,792.12
1083,114_1b4_Pr_mc_AKGC417L.wav,3,114_1b4_Pr_mc_AKGC417L_slope_cycle_3.wav,372,3.72,128772,239022,2.92,5.42,2.5,44100,25.0,10.0,142.81,362.58
1084,114_1b4_Pr_mc_AKGC417L.wav,4,114_1b4_Pr_mc_AKGC417L_slope_cycle_4.wav,539,5.39,202419,312669,4.59,7.09,2.5,44100,25.0,10.0,142.81,930.59
1085,114_1b4_Pr_mc_AKGC417L.wav,5,114_1b4_Pr_mc_AKGC417L_slope_cycle_5.wav,681,6.81,265041,375291,6.01,8.51,2.5,44100,25.0,10.0,142.81,883.82
1086,114_1b4_Pr_mc_AKGC417L.wav,6,114_1b4_Pr_mc_AKGC417L_slope_cycle_6.wav,789,7.89,312669,422919,7.09,9.59,2.5,44100,25.0,10.0,142.81,385.34
1087,114_1b4_Pr_mc_AKGC417L.wav,7,114_1b4_Pr_mc_AKGC417L_slope_cycle_7.wav,916,9.16,368676,478926,8.36,10.86,2.5,44100,25.0,10.0,142.81,728.24
1088,114_1b4_Pr_mc_AKGC417L.wav,8,114_1b4_Pr_mc_AKGC417L_slope_cycle_8.wav,1016,10.16,412776,523026,9.36,11.86,2.5,44100,25.0,10.0,142.81,1079.47
1089,114_1b4_Pr_mc_AKGC417L.wav,9,114_1b4_Pr_mc_AKGC417L_slope_cycle_9.wav,1116,11.16,456876,567126,10.36,12.86,2.5,44100,25.0,10.0,142.81,501.3
1090,114_1b4_Pr_mc_AKGC417L.wav,10,114_1b4_Pr_mc_AKGC417L_slope_cycle_10.wav,1238,12.38,510678,620928,11.58,14.08,2.5,44100,25.0,10.0,142.81,1145.8
1091,114_1b4_Pr_mc_AKGC417L.wav,11,114_1b4_Pr_mc_AKGC417L_slope_cycle_11.wav,1354,13.54,561834,672084,12.74,15.24,2.5,44100,25.0,10.0,142.81,420.16
1092,114_1b4_Pr_mc_AKGC417L.wav,12,114_1b4_Pr_mc_AKGC417L_slope_cycle_12.wav,1478,14.78,616518,726768,13.98,16.48,2.5,44100,25.0,10.0,142.81,947.77
1093,114_1b4_Pr_mc_AKGC417L.wav,13,114_1b4_Pr_mc_AKGC417L_slope_cycle_13.wav,1629,16.29,683109,793359,15.49,17.99,2.5,44100,25.0,10.0,142.81,671.26
1094,114_1b4_Pr_mc_AKGC417L.wav,14,114_1b4_Pr_mc_AKGC417L_slope_cycle_14.wav,1731,17.31,728091,838341,16.51,19.01,2.5,44100,25.0,10.0,142.81,914.16
1095,115_1b1_Ar_sc_Meditron.wav,1,115_1b1_Ar_sc_Meditron_slope_cycle_1.wav,82,0.82,882,111132,0.02,2.52,2.5,44100,25.0,10.0,59.41,455.23
1096,115_1b1_Ar_sc_Meditron.wav,2,115_1b1_Ar_sc_Meditron_slope_cycle_2.wav,189,1.89,48069,158319,1.09,3.59,2.5,44100,25.0,10.0,59.41,817.0
1097,115_1b1_Ar_sc_Meditron.wav,3,115_1b1_Ar_sc_Meditron_slope_cycle_3.wav,328,3.28,109368,219618,2.48,4.98,2.5,44100,25.0,10.0,59.41,203.99
1098,115_1b1_Ar_sc_Meditron.wav,4,115_1b1_Ar_sc_Meditron_slope_cycle_4.wav,429,4.29,153909,264159,3.49,5.99,2.5,44100,25.0,10.0,59.41,957.72
1099,115_1b1_Ar_sc_Meditron.wav,5,115_1b1_Ar_sc_Meditron_slope_cycle_5.wav,629,6.29,242109,352359,5.49,7.99,2.5,44100,25.0,10.0,59.41,1187.08
1100,115_1b1_Ar_sc_Meditron.wav,6,115_1b1_Ar_sc_Meditron_slope_cycle_6.wav,800,8.0,317520,427770,7.2,9.7,2.5,44100,25.0,10.0,59.41,719.95
1101,115_1b1_Ar_sc_Meditron.wav,7,115_1b1_Ar_sc_Meditron_slope_cycle_7.wav,915,9.15,368235,478485,8.35,10.85,2.5,44100,25.0,10.0,59.41,393.26
1102,115_1b1_Ar_sc_Meditron.wav,8,115_1b1_Ar_sc_Meditron_slope_cycle_8.wav,1051,10.51,428211,538461,9.71,12.21,2.5,44100,25.0,10.0,59.41,728.74
1103,115_1b1_Ar_sc_Meditron.wav,9,115_1b1_Ar_sc_Meditron_slope_cycle_9.wav,1171,11.71,481131,591381,10.91,13.41,2.5,44100,25.0,10.0,59.41,387.33
1104,115_1b1_Ar_sc_Meditron.wav,10,115_1b1_Ar_sc_Meditron_slope_cycle_10.wav,1365,13.65,566685,676935,12.85,15.35,2.5,44100,25.0,10.0,59.41,189.35
1105,115_1b1_Ar_sc_Meditron.wav,11,115_1b1_Ar_sc_Meditron_slope_cycle_11.wav,1510,15.1,630630,740880,14.3,16.8,2.5,44100,25.0,10.0,59.41,513.33
1106,115_1b1_Ar_sc_Meditron.wav,12,115_1b1_Ar_sc_Meditron_slope_cycle_12.wav,1657,16.57,695457,805707,15.77,18.27,2.5,44100,25.0,10.0,59.41,550.47
1107,115_1b1_Ar_sc_Meditron.wav,13,115_1b1_Ar_sc_Meditron_slope_cycle_13.wav,1825,18.25,769545,879795,17.45,19.95,2.5,44100,25.0,10.0,59.41,595.88
1108,116_1b2_Pl_sc_Meditron.wav,1,116_1b2_Pl_sc_Meditron_slope_cycle_1.wav,179,1.79,43659,153909,0.99,3.49,2.5,44100,25.0,10.0,215.49,1704.33
1109,116_1b2_Pl_sc_Meditron.wav,2,116_1b2_Pl_sc_Meditron_slope_cycle_2.wav,290,2.9,92610,202860,2.1,4.6,2.5,44100,25.0,10.0,215.49,2018.89
1110,116_1b2_Pl_sc_Meditron.wav,3,116_1b2_Pl_sc_Meditron_slope_cycle_3.wav,391,3.91,137151,247401,3.11,5.61,2.5,44100,25.0,10.0,215.49,449.01
1111,116_1b2_Pl_sc_Meditron.wav,4,116_1b2_Pl_sc_Meditron_slope_cycle_4.wav,497,4.97,183897,294147,4.17,6.67,2.5,44100,25.0,10.0,215.49,1101.15
1112,116_1b2_Pl_sc_Meditron.wav,5,116_1b2_Pl_sc_Meditron_slope_cycle_5.wav,612,6.12,234612,344862,5.32,7.82,2.5,44100,25.0,10.0,215.49,1228.55
1113,116_1b2_Pl_sc_Meditron.wav,6,116_1b2_Pl_sc_Meditron_slope_cycle_6.wav,816,8.16,324576,434826,7.36,9.86,2.5,44100,25.0,10.0,215.49,1897.8
1114,116_1b2_Pl_sc_Meditron.wav,7,116_1b2_Pl_sc_Meditron_slope_cycle_7.wav,968,9.68,391608,501858,8.88,11.38,2.5,44100,25.0,10.0,215.49,1286.85
1115,116_1b2_Pl_sc_Meditron.wav,8,116_1b2_Pl_sc_Meditron_slope_cycle_8.wav,1071,10.71,437031,547281,9.91,12.41,2.5,44100,25.0,10.0,215.49,1177.03
1116,116_1b2_Pl_sc_Meditron.wav,9,116_1b2_Pl_sc_Meditron_slope_cycle_9.wav,1189,11.89,489069,599319,11.09,13.59,2.5,44100,25.0,10.0,215.49,1660.1
1117,116_1b2_Pl_sc_Meditron.wav,10,116_1b2_Pl_sc_Meditron_slope_cycle_10.wav,1300,13.0,538020,648270,12.2,14.7,2.5,44100,25.0,10.0,215.49,1385.97
1118,116_1b2_Pl_sc_Meditron.wav,11,116_1b2_Pl_sc_Meditron_slope_cycle_11.wav,1488,14.88,620928,731178,14.08,16.58,2.5,44100,25.0,10.0,215.49,2224.69
1119,116_1b2_Pl_sc_Meditron.wav,12,116_1b2_Pl_sc_Meditron_slope_cycle_12.wav,1616,16.16,677376,787626,15.36,17.86,2.5,44100,25.0,10.0,215.49,1090.35
1120,116_1b2_Pl_sc_Meditron.wav,13,116_1b2_Pl_sc_Meditron_slope_cycle_13.wav,1730,17.3,727650,837900,16.5,19.0,2.5,44100,25.0,10.0,215.49,969.18
1121,116_1b2_Tc_sc_Meditron.wav,1,116_1b2_Tc_sc_Meditron_slope_cycle_1.wav,102,1.02,9702,119952,0.22,2.72,2.5,44100,25.0,10.0,231.9,415.27
1122,116_1b2_Tc_sc_Meditron.wav,2,116_1b2_Tc_sc_Meditron_slope_cycle_2.wav,202,2.02,53802,164052,1.22,3.72,2.5,44100,25.0,10.0,231.9,2945.73
1123,116_1b2_Tc_sc_Meditron.wav,3,116_1b2_Tc_sc_Meditron_slope_cycle_3.wav,322,3.22,106722,216972,2.42,4.92,2.5,44100,25.0,10.0,231.9,274.49
1124,116_1b2_Tc_sc_Meditron.wav,4,116_1b2_Tc_sc_Meditron_slope_cycle_4.wav,422,4.22,150822,261072,3.42,5.92,2.5,44100,25.0,10.0,231.9,1434.74
1125,116_1b2_Tc_sc_Meditron.wav,5,116_1b2_Tc_sc_Meditron_slope_cycle_5.wav,535,5.35,200655,310905,4.55,7.05,2.5,44100,25.0,10.0,231.9,3312.71
1126,116_1b2_Tc_sc_Meditron.wav,6,116_1b2_Tc_sc_Meditron_slope_cycle_6.wav,652,6.52,252252,362502,5.72,8.22,2.5,44100,25.0,10.0,231.9,965.86
1127,116_1b2_Tc_sc_Meditron.wav,7,116_1b2_Tc_sc_Meditron_slope_cycle_7.wav,823,8.23,327663,437913,7.43,9.93,2.5,44100,25.0,10.0,231.9,2167.17
1128,116_1b2_Tc_sc_Meditron.wav,8,116_1b2_Tc_sc_Meditron_slope_cycle_8.wav,950,9.5,383670,493920,8.7,11.2,2.5,44100,25.0,10.0,231.9,533.84
1129,116_1b2_Tc_sc_Meditron.wav,9,116_1b2_Tc_sc_Meditron_slope_cycle_9.wav,1051,10.51,428211,538461,9.71,12.21,2.5,44100,25.0,10.0,231.9,1698.49
1130,116_1b2_Tc_sc_Meditron.wav,10,116_1b2_Tc_sc_Meditron_slope_cycle_10.wav,1161,11.61,476721,586971,10.81,13.31,2.5,44100,25.0,10.0,231.9,2422.98
1131,116_1b2_Tc_sc_Meditron.wav,11,116_1b2_Tc_sc_Meditron_slope_cycle_11.wav,1304,13.04,539784,650034,12.24,14.74,2.5,44100,25.0,10.0,231.9,507.67
1132,116_1b2_Tc_sc_Meditron.wav,12,116_1b2_Tc_sc_Meditron_slope_cycle_12.wav,1425,14.25,593145,703395,13.45,15.95,2.5,44100,25.0,10.0,231.9,2235.55
1133,116_1b2_Tc_sc_Meditron.wav,13,116_1b2_Tc_sc_Meditron_slope_cycle_13.wav,1635,16.35,685755,796005,15.55,18.05,2.5,44100,25.0,10.0,231.9,1065.11
1134,116_1b2_Tc_sc_Meditron.wav,14,116_1b2_Tc_sc_Meditron_slope_cycle_14.wav,1742,17.42,732942,843192,16.62,19.12,2.5,44100,25.0,10.0,231.9,2746.36
1135,117_1b2_Tc_mc_LittC2SE.wav,1,117_1b2_Tc_mc_LittC2SE_slope_cycle_1.wav,135,1.35,24255,134505,0.55,3.05,2.5,44100,25.0,10.0,270.85,465.3
1136,117_1b2_Tc_mc_LittC2SE.wav,2,117_1b2_Tc_mc_LittC2SE_slope_cycle_2.wav,263,2.63,80703,190953,1.83,4.33,2.5,44100,25.0,10.0,270.85,1739.66
1137,117_1b2_Tc_mc_LittC2SE.wav,3,117_1b2_Tc_mc_LittC2SE_slope_cycle_3.wav,380,3.8,132300,242550,3.0,5.5,2.5,44100,25.0,10.0,270.85,1820.95
1138,117_1b2_Tc_mc_LittC2SE.wav,4,117_1b2_Tc_mc_LittC2SE_slope_cycle_4.wav,580,5.8,220500,330750,5.0,7.5,2.5,44100,25.0,10.0,270.85,2088.87
1139,117_1b2_Tc_mc_LittC2SE.wav,5,117_1b2_Tc_mc_LittC2SE_slope_cycle_5.wav,695,6.95,271215,381465,6.15,8.65,2.5,44100,25.0,10.0,270.85,1959.2
1140,117_1b2_Tc_mc_LittC2SE.wav,6,117_1b2_Tc_mc_LittC2SE_slope_cycle_6.wav,798,7.98,316638,426888,7.18,9.68,2.5,44100,25.0,10.0,270.85,275.08
1141,117_1b2_Tc_mc_LittC2SE.wav,7,117_1b2_Tc_mc_LittC2SE_slope_cycle_7.wav,900,9.0,361620,471870,8.2,10.7,2.5,44100,25.0,10.0,270.85,2218.65
1142,117_1b2_Tc_mc_LittC2SE.wav,8,117_1b2_Tc_mc_LittC2SE_slope_cycle_8.wav,1068,10.68,435708,545958,9.88,12.38,2.5,44100,25.0,10.0,270.85,2119.43
1143,117_1b2_Tc_mc_LittC2SE.wav,9,117_1b2_Tc_mc_LittC2SE_slope_cycle_9.wav,1202,12.02,494802,605052,11.22,13.72,2.5,44100,25.0,10.0,270.85,1077.23
1144,117_1b2_Tc_mc_LittC2SE.wav,10,117_1b2_Tc_mc_LittC2SE_slope_cycle_10.wav,1338,13.38,554778,665028,12.58,15.08,2.5,44100,25.0,10.0,270.85,1975.23
1145,117_1b2_Tc_mc_LittC2SE.wav,11,117_1b2_Tc_mc_LittC2SE_slope_cycle_11.wav,1440,14.4,599760,710010,13.6,16.1,2.5,44100,25.0,10.0,270.85,1619.78
1146,117_1b2_Tc_mc_LittC2SE.wav,12,117_1b2_Tc_mc_LittC2SE_slope_cycle_12.wav,1581,15.81,661941,772191,15.01,17.51,2.5,44100,25.0,10.0,270.85,1004.92
1147,117_1b2_Tc_mc_LittC2SE.wav,13,117_1b2_Tc_mc_LittC2SE_slope_cycle_13.wav,1687,16.87,708687,818937,16.07,18.57,2.5,44100,25.0,10.0,270.85,2085.31
1148,117_1b3_Tc_mc_LittC2SE.wav,1,117_1b3_Tc_mc_LittC2SE_slope_cycle_1.wav,229,2.29,65709,175959,1.49,3.99,2.5,44100,25.0,10.0,259.92,1131.59
1149,117_1b3_Tc_mc_LittC2SE.wav,2,117_1b3_Tc_mc_LittC2SE_slope_cycle_2.wav,418,4.18,149058,259308,3.38,5.88,2.5,44100,25.0,10.0,259.92,2083.83
1150,117_1b3_Tc_mc_LittC2SE.wav,3,117_1b3_Tc_mc_LittC2SE_slope_cycle_3.wav,611,6.11,234171,344421,5.31,7.81,2.5,44100,25.0,10.0,259.92,1033.71
1151,117_1b3_Tc_mc_LittC2SE.wav,4,117_1b3_Tc_mc_LittC2SE_slope_cycle_4.wav,715,7.15,280035,390285,6.35,8.85,2.5,44100,25.0,10.0,259.92,1174.39
1152,117_1b3_Tc_mc_LittC2SE.wav,5,117_1b3_Tc_mc_LittC2SE_slope_cycle_5.wav,816,8.16,324576,434826,7.36,9.86,2.5,44100,25.0,10.0,259.92,1666.01
1153,117_1b3_Tc_mc_LittC2SE.wav,6,117_1b3_Tc_mc_LittC2SE_slope_cycle_6.wav,964,9.64,389844,500094,8.84,11.34,2.5,44100,25.0,10.0,259.92,570.34
1154,117_1b3_Tc_mc_LittC2SE.wav,7,117_1b3_Tc_mc_LittC2SE_slope_cycle_7.wav,1066,10.66,434826,545076,9.86,12.36,2.5,44100,25.0,10.0,259.92,1362.39
1155,117_1b3_Tc_mc_LittC2SE.wav,8,117_1b3_Tc_mc_LittC2SE_slope_cycle_8.wav,1174,11.74,482454,592704,10.94,13.44,2.5,44100,25.0,10.0,259.92,1033.68
1156,117_1b3_Tc_mc_LittC2SE.wav,9,117_1b3_Tc_mc_LittC2SE_slope_cycle_9.wav,1326,13.26,549486,659736,12.46,14.96,2.5,44100,25.0,10.0,259.92,1819.38
1157,117_1b3_Tc_mc_LittC2SE.wav,10,117_1b3_Tc_mc_LittC2SE_slope_cycle_10.wav,1488,14.88,620928,731178,14.08,16.58,2.5,44100,25.0,10.0,259.92,731.12
1158,117_1b3_Tc_mc_LittC2SE.wav,11,117_1b3_Tc_mc_LittC2SE_slope_cycle_11.wav,1630,16.3,683550,793800,15.5,18.0,2.5,44100,25.0,10.0,259.92,1459.57
1159,117_1b3_Tc_mc_LittC2SE.wav,12,117_1b3_Tc_mc_LittC2SE_slope_cycle_12.wav,1752,17.52,737352,847602,16.72,19.22,2.5,44100,25.0,10.0,259.92,1999.28
1160,118_1b1_Al_sc_Litt3200.wav,1,118_1b1_Al_sc_Litt3200_slope_cycle_1.wav,152,1.52,2880,12880,0.72,3.22,2.5,4000,25.0,10.0,21.35,136.43
1161,118_1b1_Al_sc_Litt3200.wav,2,118_1b1_Al_sc_Litt3200_slope_cycle_2.wav,267,2.67,7480,17480,1.87,4.37,2.5,4000,25.0,10.0,21.35,131.33
1162,118_1b1_Al_sc_Litt3200.wav,3,118_1b1_Al_sc_Litt3200_slope_cycle_3.wav,388,3.88,12320,22320,3.08,5.58,2.5,4000,25.0,10.0,21.35,187.1
